PeriodID,GameID,Number,Name,Type,AwayScore,HomeScore
65653,39659,2,2,Half,26,35
65654,38998,2,2,Half,40,39
65655,39664,2,2,Half,22,63
65656,39651,1,1,Half,38,36
65657,39000,2,2,Half,24,39
65658,39650,1,1,Half,30,45
65659,38992,2,2,Half,40,38
65660,39002,1,1,Half,33,56
65661,39001,1,1,Half,19,30
65662,39654,2,2,Half,25,31
65663,39649,2,2,Half,41,42
65664,39651,2,2,Half,37,39
65665,38990,1,1,Half,27,47
65666,39650,2,2,Half,26,44
65667,39001,2,2,Half,36,45
65668,41565,1,1,Half,30,43
65669,39002,2,2,Half,33,39
65670,39651,3,OT,Overtime,4,12
65671,38990,2,2,Half,47,39
65672,41565,2,2,Half,30,42
65673,39003,1,1,Half,27,33
65674,39003,2,2,Half,34,40
65675,40824,1,1,Half,38,21
65676,40824,2,2,Half,32,44
65677,39009,1,1,Half,22,45
65678,39005,1,1,Half,23,46
65679,39009,2,2,Half,22,35
65680,38588,1,1,Half,30,28
65681,40826,1,1,Half,26,38
65682,39012,1,1,Half,33,28
65683,39005,2,2,Half,39,48
65684,39665,1,1,Half,18,35
65685,39671,1,1,Half,30,41
65686,40826,2,2,Half,23,52
65687,39011,1,1,Half,34,32
65688,41377,1,1,Half,29,37
65689,39012,2,2,Half,39,32
65690,38588,2,2,Half,25,43
65691,39671,2,2,Half,42,48
65692,39665,2,2,Half,27,40
65693,39007,1,1,Half,42,34
65694,39670,1,1,Half,15,38
65695,39011,2,2,Half,39,36
65696,39008,1,1,Half,34,38
65697,39672,1,1,Half,24,63
65698,40825,1,1,Half,17,48
65699,41377,2,2,Half,31,40
65700,41378,1,1,Half,38,45
65701,39669,1,1,Half,24,40
65702,40825,2,2,Half,30,45
65703,39007,2,2,Half,41,37
65704,39010,1,1,Half,27,28
65705,39673,1,1,Half,27,39
65706,39672,2,2,Half,37,35
65707,36817,1,1,Half,27,33
65708,38018,1,1,Half,23,44
65709,39006,1,1,Half,33,59
65710,39008,2,2,Half,31,48
65711,41378,2,2,Half,22,46
65712,39666,1,1,Half,22,42
65713,39670,2,2,Half,44,34
65714,39669,2,2,Half,26,59
65715,39666,2,2,Half,23,43
65716,39010,2,2,Half,30,47
65717,38018,2,2,Half,34,37
65718,42397,1,1,Half,24,31
65719,40823,1,1,Half,33,51
65720,41379,1,1,Half,19,36
65721,36817,2,2,Half,37,39
65722,39006,2,2,Half,46,36
65723,38587,1,1,Half,33,32
65724,36818,1,1,Half,31,26
65725,39673,2,2,Half,25,42
65726,36816,1,1,Half,22,28
65727,40823,2,2,Half,35,58
65728,41379,2,2,Half,35,36
65729,39013,1,1,Half,27,43
65730,41380,1,1,Half,23,49
65731,42397,2,2,Half,40,44
65732,36816,2,2,Half,31,35
65733,38587,2,2,Half,27,43
65734,39668,1,1,Half,30,46
65735,36818,2,2,Half,29,43
65736,39668,2,2,Half,32,42
65737,39013,2,2,Half,26,47
65738,41380,2,2,Half,35,46
65739,42398,1,1,Half,38,30
65740,39004,1,1,Half,27,32
65741,39667,1,1,Half,25,25
65742,42398,2,2,Half,21,29
65743,39004,2,2,Half,33,47
65744,39667,2,2,Half,26,52
65745,42398,3,OT,Overtime,13,13
65746,42398,4,OT2,Overtime,15,8
65747,39681,1,1,Half,28,48
65748,39681,2,2,Half,32,41
65749,38020,1,1,Half,24,60
65750,38020,2,2,Half,34,57
65751,40835,1,1,Half,21,57
65752,39026,1,1,Half,37,19
65753,41385,1,1,Half,28,42
65754,36823,1,1,Half,18,41
65755,39026,2,2,Half,26,28
65756,40835,2,2,Half,22,39
65757,36822,1,1,Half,30,35
65758,39682,1,1,Half,29,38
65759,38019,1,1,Half,26,25
65760,39015,1,1,Half,27,28
65761,40833,1,1,Half,29,37
65762,36825,1,1,Half,31,39
65763,40836,1,1,Half,32,29
65764,38590,1,1,Half,18,25
65765,39028,1,1,Half,23,32
65766,39025,1,1,Half,20,31
65767,39016,1,1,Half,29,20
65768,41383,1,1,Half,38,39
65769,39674,1,1,Half,28,40
65770,36826,1,1,Half,43,38
65771,41386,1,1,Half,19,49
65772,38591,1,1,Half,40,52
65773,36819,1,1,Half,33,37
65774,39675,1,1,Half,28,41
65775,40834,1,1,Half,29,50
65776,41385,2,2,Half,21,56
65777,36823,2,2,Half,40,48
65778,38592,1,1,Half,22,39
65779,40832,1,1,Half,32,36
65780,41381,1,1,Half,26,41
65781,39020,1,1,Half,33,58
65782,39674,2,2,Half,30,40
65783,39016,2,2,Half,25,36
65784,40833,2,2,Half,28,45
65785,36825,2,2,Half,40,46
65786,36822,2,2,Half,28,44
65787,39682,2,2,Half,18,47
65788,39017,1,1,Half,32,23
65789,41533,1,1,Half,23,51
65790,41382,1,1,Half,32,36
65791,39680,1,1,Half,26,44
65792,39679,1,1,Half,23,45
65793,38591,2,2,Half,30,41
65794,41383,2,2,Half,40,45
65795,38019,2,2,Half,32,49
65796,39025,2,2,Half,28,24
65797,40836,2,2,Half,25,28
65798,39024,1,1,Half,29,46
65799,36824,1,1,Half,29,42
65800,38589,1,1,Half,33,45
65801,39683,1,1,Half,17,41
65802,36820,1,1,Half,44,42
65803,40837,1,1,Half,21,39
65804,39019,1,1,Half,20,50
65805,39028,2,2,Half,40,27
65806,36826,2,2,Half,25,38
65807,39675,2,2,Half,26,59
65808,38590,2,2,Half,21,40
65809,41386,2,2,Half,22,49
65810,40834,2,2,Half,41,45
65811,36819,2,2,Half,23,44
65812,39015,2,2,Half,39,39
65813,41384,1,1,Half,30,38
65814,40832,2,2,Half,46,42
65815,38592,2,2,Half,44,36
65816,39030,1,1,Half,29,31
65817,41381,2,2,Half,35,50
65818,39020,2,2,Half,33,58
65819,40836,3,OT,Overtime,7,7
65820,40837,2,2,Half,16,36
65821,39017,2,2,Half,48,43
65822,41533,2,2,Half,25,46
65823,41382,2,2,Half,37,30
65824,41387,1,1,Half,32,32
65825,39683,2,2,Half,36,52
65826,39019,2,2,Half,28,45
65827,39680,2,2,Half,25,39
65828,38021,1,1,Half,37,39
65829,39021,1,1,Half,21,45
65830,39677,1,1,Half,33,37
65831,40831,1,1,Half,37,33
65832,36824,2,2,Half,33,19
65833,38589,2,2,Half,27,32
65834,39685,1,1,Half,27,55
65835,39022,1,1,Half,26,34
65836,39029,1,1,Half,34,34
65837,40836,4,OT2,Overtime,6,10
65838,39024,2,2,Half,17,44
65839,39014,1,1,Half,34,23
65840,36820,2,2,Half,33,37
65841,39679,2,2,Half,26,39
65842,40832,3,OT,Overtime,11,17
65843,41384,2,2,Half,33,52
65844,39030,2,2,Half,36,31
65845,38021,2,2,Half,26,33
65846,41387,2,2,Half,38,43
65847,41387,3,OT,Overtime,0,0
65848,39686,1,1,Half,22,26
65849,39021,2,2,Half,36,39
65850,39031,1,1,Half,33,39
65851,39677,2,2,Half,28,49
65852,39027,1,1,Half,16,29
65853,41388,1,1,Half,23,45
65854,39022,2,2,Half,29,43
65855,39678,1,1,Half,26,31
65856,36821,1,1,Half,27,32
65857,39685,2,2,Half,44,56
65858,40831,2,2,Half,28,39
65859,39029,2,2,Half,24,30
65860,39014,2,2,Half,29,35
65861,39031,2,2,Half,38,32
65862,39678,2,2,Half,36,38
65863,39686,2,2,Half,36,31
65864,39027,2,2,Half,35,41
65865,36821,2,2,Half,35,32
65866,39676,1,1,Half,38,29
65867,41389,1,1,Half,45,48
65868,41390,1,1,Half,25,41
65869,41388,2,2,Half,32,41
65870,39031,3,OT,Overtime,15,3
65871,41390,2,2,Half,40,32
65872,41389,2,2,Half,34,52
65873,39676,2,2,Half,24,47
65874,38861,1,1,Half,26,36
65875,38863,1,1,Half,34,20
65876,38024,1,1,Half,35,27
65877,39049,1,1,Half,27,27
65878,38861,2,2,Half,32,44
65879,39032,1,1,Half,44,52
65880,39688,1,1,Half,36,33
65881,39695,1,1,Half,17,51
65882,39037,1,1,Half,27,38
65883,41481,1,1,Half,14,53
65884,38024,2,2,Half,43,34
65885,42401,1,1,Half,35,57
65886,39694,1,1,Half,40,47
65887,41398,1,1,Half,35,45
65888,41392,1,1,Half,23,53
65889,36831,1,1,Half,34,47
65890,39035,1,1,Half,40,36
65891,38865,1,1,Half,21,34
65892,39048,1,1,Half,33,32
65893,39693,1,1,Half,25,35
65894,38023,1,1,Half,20,22
65895,38022,1,1,Half,28,29
65896,39049,2,2,Half,32,38
65897,39047,1,1,Half,19,53
65898,39689,1,1,Half,32,31
65899,39039,1,1,Half,32,37
65900,39691,1,1,Half,27,39
65901,41397,1,1,Half,38,36
65902,41395,1,1,Half,35,57
65903,38593,1,1,Half,27,47
65904,40840,1,1,Half,35,36
65905,36828,1,1,Half,32,39
65906,40839,1,1,Half,25,29
65907,41540,1,1,Half,16,51
65908,41479,1,1,Half,17,43
65909,39692,1,1,Half,30,47
65910,39046,1,1,Half,26,40
65911,36829,1,1,Half,33,22
65912,41480,1,1,Half,24,44
65913,36830,1,1,Half,20,68
65914,39700,1,1,Half,20,25
65915,39050,1,1,Half,36,49
65916,39699,1,1,Half,24,53
65917,41396,1,1,Half,32,53
65918,40838,1,1,Half,9,46
65919,38863,2,2,Half,34,46
65920,39038,1,1,Half,34,31
65921,41394,1,1,Half,40,41
65922,39032,2,2,Half,37,48
65923,39048,2,2,Half,28,43
65924,41393,1,1,Half,28,60
65925,36830,2,2,Half,35,42
65926,41481,2,2,Half,21,44
65927,40840,2,2,Half,23,33
65928,38022,2,2,Half,26,34
65929,42401,2,2,Half,39,57
65930,41398,2,2,Half,25,31
65931,39046,2,2,Half,31,45
65932,39699,2,2,Half,25,56
65933,39037,2,2,Half,28,42
65934,41396,2,2,Half,39,44
65935,39701,1,1,Half,36,49
65936,38864,1,1,Half,23,36
65937,39690,1,1,Half,41,25
65938,39697,1,1,Half,23,27
65939,39040,1,1,Half,27,42
65940,38866,1,1,Half,33,32
65941,39041,1,1,Half,37,35
65942,39698,1,1,Half,21,29
65943,39052,1,1,Half,34,32
65944,39051,1,1,Half,23,39
65945,39036,1,1,Half,22,29
65946,39689,2,2,Half,30,38
65947,41397,2,2,Half,30,42
65948,41395,2,2,Half,39,57
65949,40838,2,2,Half,21,38
65950,39694,2,2,Half,39,31
65951,41392,2,2,Half,28,50
65952,36828,2,2,Half,42,43
65953,40839,2,2,Half,35,36
65954,41540,2,2,Half,22,33
65955,41479,2,2,Half,33,35
65956,39035,2,2,Half,37,33
65957,39692,2,2,Half,44,44
65958,39695,2,2,Half,35,45
65959,36829,2,2,Half,49,32
65960,38023,2,2,Half,29,27
65961,41480,2,2,Half,24,37
65962,38862,1,1,Half,32,33
65963,41536,1,1,Half,23,53
65964,39043,1,1,Half,22,46
65965,41391,1,1,Half,26,58
65966,39047,2,2,Half,28,45
65967,39039,2,2,Half,34,52
65968,38593,2,2,Half,25,45
65969,36831,2,2,Half,41,38
65970,39700,2,2,Half,28,24
65971,38865,2,2,Half,30,25
65972,39050,2,2,Half,42,45
65973,39693,2,2,Half,29,43
65974,39691,2,2,Half,34,36
65975,39688,2,2,Half,29,43
65976,41394,2,2,Half,42,37
65977,39034,1,1,Half,29,38
65978,39038,2,2,Half,34,42
65979,41393,2,2,Half,31,54
65980,38867,1,1,Half,36,42
65981,39053,1,1,Half,35,42
65982,41536,2,2,Half,27,38
65983,39690,2,2,Half,36,40
65984,39041,2,2,Half,30,48
65985,38023,3,OT,Overtime,6,6
65986,38866,2,2,Half,28,38
65987,39698,2,2,Half,42,52
65988,39036,2,2,Half,29,36
65989,36827,1,1,Half,23,44
65990,39045,1,1,Half,42,39
65991,39687,1,1,Half,26,51
65992,39696,1,1,Half,44,49
65993,39701,2,2,Half,30,43
65994,38862,2,2,Half,47,32
65995,39697,2,2,Half,37,41
65996,39043,2,2,Half,34,46
65997,38864,2,2,Half,24,31
65998,41391,2,2,Half,30,53
65999,39051,2,2,Half,45,46
66000,39033,1,1,Half,28,31
66001,39040,2,2,Half,47,48
66002,39052,2,2,Half,29,31
66003,38023,4,OT2,Overtime,8,8
66004,39053,2,2,Half,29,36
66005,38023,5,OT3,Overtime,2,6
66006,39034,2,2,Half,28,41
66007,38867,2,2,Half,58,41
66008,39045,2,2,Half,32,57
66009,39687,2,2,Half,27,37
66010,39054,1,1,Half,28,32
66011,41399,1,1,Half,15,50
66012,41400,1,1,Half,29,41
66013,39044,1,1,Half,37,18
66014,36827,2,2,Half,22,53
66015,39055,1,1,Half,20,38
66016,39696,2,2,Half,25,37
66017,39033,2,2,Half,39,34
66018,39052,3,OT,Overtime,17,8
66019,39042,1,1,Half,30,34
66020,41400,2,2,Half,31,56
66021,39054,2,2,Half,36,45
66022,41399,2,2,Half,26,50
66023,39055,2,2,Half,26,27
66024,39044,2,2,Half,44,31
66025,39042,2,2,Half,29,40
66026,39063,1,1,Half,21,35
66027,39070,1,1,Half,34,38
66028,39063,2,2,Half,18,38
66029,39070,2,2,Half,33,31
66030,38594,1,1,Half,23,36
66031,39071,1,1,Half,33,28
66032,40842,1,1,Half,20,39
66033,38594,2,2,Half,30,41
66034,36832,1,1,Half,26,35
66035,39071,2,2,Half,24,32
66036,39056,1,1,Half,22,38
66037,40842,2,2,Half,31,35
66038,39069,1,1,Half,22,30
66039,39058,1,1,Half,31,23
66040,39067,1,1,Half,38,38
66041,36837,1,1,Half,32,31
66042,39062,1,1,Half,34,30
66043,38596,1,1,Half,24,47
66044,39068,1,1,Half,26,22
66045,39072,1,1,Half,30,35
66046,39065,1,1,Half,32,31
66047,41403,1,1,Half,26,38
66048,36834,1,1,Half,25,42
66049,36836,1,1,Half,35,33
66050,36832,2,2,Half,23,22
66051,39066,1,1,Half,38,28
66052,39056,2,2,Half,18,55
66053,41403,2,2,Half,39,42
66054,39069,2,2,Half,27,41
66055,39062,2,2,Half,44,45
66056,38597,1,1,Half,32,37
66057,39061,1,1,Half,38,40
66058,38026,1,1,Half,20,43
66059,36833,1,1,Half,26,42
66060,39060,1,1,Half,31,39
66061,39059,1,1,Half,23,22
66062,39065,2,2,Half,39,35
66063,36837,2,2,Half,27,49
66064,36834,2,2,Half,36,38
66065,38596,2,2,Half,35,48
66066,41401,1,1,Half,28,43
66067,36836,2,2,Half,39,48
66068,39072,2,2,Half,40,35
66069,39068,2,2,Half,34,31
66070,39067,2,2,Half,31,31
66071,39073,1,1,Half,35,52
66072,41404,1,1,Half,11,45
66073,39066,2,2,Half,40,31
66074,38595,1,1,Half,31,25
66075,39058,2,2,Half,42,29
66076,39703,1,1,Half,15,37
66077,39702,1,1,Half,23,39
66078,39704,1,1,Half,33,22
66079,39067,3,OT,Overtime,8,16
66080,39061,2,2,Half,42,53
66081,36833,2,2,Half,38,37
66082,39073,2,2,Half,39,39
66083,39060,2,2,Half,33,38
66084,39059,2,2,Half,25,15
66085,39705,1,1,Half,33,28
66086,41401,2,2,Half,44,41
66087,39074,1,1,Half,35,40
66088,38026,2,2,Half,27,49
66089,41404,2,2,Half,25,54
66090,39072,3,OT,Overtime,12,15
66091,38597,2,2,Half,22,22
66092,39057,1,1,Half,27,39
66093,38595,2,2,Half,43,43
66094,39703,2,2,Half,34,25
66095,39702,2,2,Half,37,35
66096,39704,2,2,Half,44,33
66097,39064,1,1,Half,31,28
66098,39076,1,1,Half,33,42
66099,39075,1,1,Half,30,43
66100,40841,1,1,Half,22,53
66101,38027,1,1,Half,28,36
66102,39705,2,2,Half,24,33
66103,39074,2,2,Half,29,51
66104,39057,2,2,Half,47,37
66105,41402,1,1,Half,25,36
66106,38025,1,1,Half,33,55
66107,40841,2,2,Half,36,51
66108,39076,2,2,Half,30,40
66109,39075,2,2,Half,37,29
66110,38027,2,2,Half,36,37
66111,39064,2,2,Half,37,40
66112,41402,2,2,Half,37,38
66113,38025,2,2,Half,30,43
66114,39064,3,OT,Overtime,16,10
66115,36840,1,1,Half,33,28
66116,36840,2,2,Half,31,47
66117,36841,1,1,Half,30,33
66118,36842,1,1,Half,28,28
66119,36841,2,2,Half,37,28
66120,41408,1,1,Half,34,27
66121,36842,2,2,Half,36,36
66122,41408,2,2,Half,24,33
66123,36842,3,OT,Overtime,9,9
66124,36843,1,1,Half,38,26
66125,36842,4,OT2,Overtime,6,14
66126,37692,1,1,Half,19,49
66127,36843,2,2,Half,37,22
66128,41409,1,1,Half,34,36
66129,40845,1,1,Half,24,34
66130,37692,2,2,Half,19,50
66131,39081,1,1,Half,22,33
66132,40847,1,1,Half,25,28
66133,39706,1,1,Half,42,30
66134,39086,1,1,Half,27,30
66135,39077,1,1,Half,26,35
66136,41409,2,2,Half,39,52
66137,39080,1,1,Half,25,35
66138,40845,2,2,Half,31,27
66139,39081,2,2,Half,23,48
66140,36845,1,1,Half,39,38
66141,36844,1,1,Half,31,36
66142,39714,1,1,Half,36,63
66143,36839,1,1,Half,35,24
66144,39712,1,1,Half,27,40
66145,39082,1,1,Half,20,35
66146,41407,1,1,Half,19,57
66147,41410,1,1,Half,16,43
66148,40846,1,1,Half,18,22
66149,37693,1,1,Half,36,30
66150,39706,2,2,Half,25,36
66151,39707,1,1,Half,30,21
66152,40847,2,2,Half,44,49
66153,40848,1,1,Half,41,25
66154,39715,1,1,Half,23,33
66155,41411,1,1,Half,28,35
66156,39086,2,2,Half,31,39
66157,39077,2,2,Half,39,36
66158,38598,1,1,Half,22,34
66159,41410,2,2,Half,34,54
66160,39707,2,2,Half,37,44
66161,41407,2,2,Half,30,45
66162,39712,2,2,Half,32,34
66163,39080,2,2,Half,38,31
66164,39083,1,1,Half,16,43
66165,36838,1,1,Half,21,24
66166,39716,1,1,Half,28,44
66167,41406,1,1,Half,12,43
66168,39711,1,1,Half,30,24
66169,36839,2,2,Half,38,50
66170,40849,1,1,Half,30,46
66171,39085,1,1,Half,32,38
66172,39079,1,1,Half,27,50
66173,36845,2,2,Half,40,36
66174,40846,2,2,Half,25,34
66175,40848,2,2,Half,34,45
66176,36844,2,2,Half,47,36
66177,37693,2,2,Half,44,33
66178,39714,2,2,Half,46,45
66179,41412,1,1,Half,28,34
66180,39088,1,1,Half,26,34
66181,39715,2,2,Half,30,32
66182,39082,2,2,Half,25,44
66183,41405,1,1,Half,26,38
66184,41411,2,2,Half,31,49
66185,39078,1,1,Half,29,33
66186,40849,2,2,Half,34,50
66187,36838,2,2,Half,16,30
66188,39711,2,2,Half,20,39
66189,39717,1,1,Half,47,29
66190,41413,1,1,Half,42,32
66191,41406,2,2,Half,24,21
66192,39079,2,2,Half,34,28
66193,39713,1,1,Half,20,40
66194,39085,2,2,Half,27,50
66195,39083,2,2,Half,30,42
66196,38598,2,2,Half,33,51
66197,39716,2,2,Half,36,30
66198,41412,2,2,Half,32,39
66199,39088,2,2,Half,20,55
66200,41405,2,2,Half,27,29
66201,39089,1,1,Half,37,57
66202,36846,1,1,Half,37,44
66203,36847,1,1,Half,43,16
66204,39078,2,2,Half,41,40
66205,39090,1,1,Half,31,34
66206,39717,2,2,Half,62,32
66207,39713,2,2,Half,26,42
66208,41414,1,1,Half,23,55
66209,39708,1,1,Half,33,29
66210,41413,2,2,Half,36,45
66211,39089,2,2,Half,25,42
66212,36847,2,2,Half,34,20
66213,39710,1,1,Half,30,28
66214,39084,1,1,Half,46,36
66215,36846,2,2,Half,31,43
66216,39090,2,2,Half,35,33
66217,41414,2,2,Half,57,38
66218,39708,2,2,Half,24,28
66219,39709,1,1,Half,34,31
66220,39087,1,1,Half,35,45
66221,39084,2,2,Half,24,37
66222,39710,2,2,Half,33,37
66223,39708,3,OT,Overtime,6,6
66224,39709,2,2,Half,31,34
66225,39087,2,2,Half,39,41
66226,39708,4,OT2,Overtime,5,12
66227,39709,3,OT,Overtime,12,7
66228,42404,1,1,Half,43,28
66229,42405,1,1,Half,16,41
66230,42404,2,2,Half,39,34
66231,38603,1,1,Half,27,21
66232,42405,2,2,Half,42,44
66233,39099,1,1,Half,47,29
66234,38603,2,2,Half,33,45
66235,42407,1,1,Half,32,29
66236,42406,1,1,Half,26,36
66237,39099,2,2,Half,38,36
66238,41418,1,1,Half,33,38
66239,41417,1,1,Half,35,35
66240,38604,1,1,Half,29,46
66241,42406,2,2,Half,42,29
66242,42407,2,2,Half,40,31
66243,41417,2,2,Half,43,43
66244,39097,1,1,Half,24,23
66245,41418,2,2,Half,39,36
66246,38604,2,2,Half,28,32
66247,39097,2,2,Half,29,38
66248,42408,1,1,Half,38,30
66249,40852,1,1,Half,17,38
66250,39723,1,1,Half,26,31
66251,38030,1,1,Half,25,23
66252,39094,1,1,Half,36,32
66253,41417,3,OT,Overtime,12,15
66254,36851,1,1,Half,37,39
66255,40852,2,2,Half,25,44
66256,38605,1,1,Half,31,21
66257,41525,1,1,Half,35,33
66258,39723,2,2,Half,34,29
66259,39094,2,2,Half,39,47
66260,42408,2,2,Half,49,33
66261,38600,1,1,Half,29,26
66262,38030,2,2,Half,25,31
66263,41419,1,1,Half,40,43
66264,36851,2,2,Half,53,45
66265,41490,1,1,Half,34,44
66266,39720,1,1,Half,31,34
66267,39723,3,OT,Overtime,7,4
66268,38605,2,2,Half,40,34
66269,41525,2,2,Half,50,41
66270,40851,1,1,Half,28,38
66271,36850,1,1,Half,38,40
66272,41524,1,1,Half,25,53
66273,39095,1,1,Half,26,35
66274,39722,1,1,Half,26,31
66275,39721,1,1,Half,31,41
66276,39098,1,1,Half,33,28
66277,38029,1,1,Half,48,39
66278,39719,1,1,Half,22,35
66279,39092,1,1,Half,26,33
66280,39101,1,1,Half,17,28
66281,42409,1,1,Half,35,47
66282,38599,1,1,Half,20,35
66283,39100,1,1,Half,29,34
66284,41416,1,1,Half,22,22
66285,38600,2,2,Half,30,37
66286,41419,2,2,Half,27,32
66287,42410,1,1,Half,41,29
66288,39724,1,1,Half,34,44
66289,41490,2,2,Half,31,39
66290,41491,1,1,Half,33,31
66291,40850,1,1,Half,39,33
66292,39720,2,2,Half,36,35
66293,41420,1,1,Half,32,38
66294,39718,1,1,Half,47,46
66295,36849,1,1,Half,24,30
66296,40851,2,2,Half,36,43
66297,39095,2,2,Half,41,21
66298,39721,2,2,Half,29,37
66299,36850,2,2,Half,21,37
66300,41524,2,2,Half,23,54
66301,39093,1,1,Half,26,38
66302,38028,1,1,Half,19,28
66303,39091,1,1,Half,38,38
66304,39102,1,1,Half,45,38
66305,39101,2,2,Half,26,47
66306,39722,2,2,Half,23,47
66307,39719,2,2,Half,41,28
66308,41422,1,1,Half,26,37
66309,41421,1,1,Half,21,42
66310,39098,2,2,Half,26,31
66311,39100,2,2,Half,35,33
66312,38029,2,2,Half,49,39
66313,41416,2,2,Half,23,33
66314,38599,2,2,Half,32,33
66315,42409,2,2,Half,47,24
66316,41420,2,2,Half,28,39
66317,38606,1,1,Half,27,19
66318,39092,2,2,Half,32,19
66319,38602,1,1,Half,27,35
66320,41423,1,1,Half,27,31
66321,40850,2,2,Half,33,27
66322,41491,2,2,Half,18,24
66323,42410,2,2,Half,32,31
66324,39724,2,2,Half,40,43
66325,39718,2,2,Half,44,29
66326,36849,2,2,Half,46,30
66327,39104,1,1,Half,43,23
66328,39102,2,2,Half,38,40
66329,39093,2,2,Half,33,48
66330,38028,2,2,Half,41,31
66331,38031,1,1,Half,28,48
66332,39096,1,1,Half,21,34
66333,39719,3,OT,Overtime,11,7
66334,39091,2,2,Half,24,36
66335,38601,1,1,Half,41,36
66336,41422,2,2,Half,42,34
66337,41421,2,2,Half,21,27
66338,39098,3,OT,Overtime,9,9
66339,38606,2,2,Half,40,44
66340,38602,2,2,Half,28,53
66341,41423,2,2,Half,36,29
66342,39098,4,OT2,Overtime,7,5
66343,42411,1,1,Half,37,21
66344,39104,2,2,Half,40,41
66345,38607,1,1,Half,33,40
66346,41415,1,1,Half,30,39
66347,39096,2,2,Half,36,53
66348,39105,1,1,Half,43,35
66349,38031,2,2,Half,22,44
66350,38601,2,2,Half,47,42
66351,42411,2,2,Half,37,35
66352,41415,2,2,Half,27,16
66353,38607,2,2,Half,36,29
66354,39105,2,2,Half,30,29
66355,38607,3,OT,Overtime,9,13
66356,38608,1,1,Half,35,32
66357,38608,2,2,Half,39,29
66358,39119,1,1,Half,22,37
66359,36854,1,1,Half,37,34
66360,39727,1,1,Half,32,36
66361,38613,1,1,Half,35,15
66362,36860,1,1,Half,29,31
66363,39727,2,2,Half,43,45
66364,39119,2,2,Half,41,50
66365,39735,1,1,Half,28,34
66366,36854,2,2,Half,50,41
66367,39112,1,1,Half,36,35
66368,40857,1,1,Half,29,34
66369,39116,1,1,Half,23,46
66370,41523,1,1,Half,14,45
66371,38032,1,1,Half,24,56
66372,39122,1,1,Half,45,48
66373,39735,2,2,Half,20,52
66374,36860,2,2,Half,36,45
66375,36861,1,1,Half,33,39
66376,39109,1,1,Half,39,30
66377,38609,1,1,Half,35,42
66378,38613,2,2,Half,36,38
66379,36853,1,1,Half,34,45
66380,39117,1,1,Half,38,46
66381,39123,1,1,Half,24,44
66382,40854,1,1,Half,31,39
66383,39112,2,2,Half,34,38
66384,39729,1,1,Half,24,26
66385,39116,2,2,Half,39,41
66386,39123,2,2,Half,28,54
66387,38032,2,2,Half,19,47
66388,39109,2,2,Half,36,29
66389,40857,2,2,Half,34,39
66390,41523,2,2,Half,31,45
66391,39736,1,1,Half,27,63
66392,42414,1,1,Half,38,36
66393,36861,2,2,Half,32,48
66394,38609,2,2,Half,32,31
66395,36853,2,2,Half,36,35
66396,41425,1,1,Half,39,42
66397,40854,2,2,Half,38,27
66398,39122,2,2,Half,44,39
66399,39117,2,2,Half,49,35
66400,42412,1,1,Half,26,33
66401,39729,2,2,Half,29,46
66402,42414,2,2,Half,35,43
66403,38614,1,1,Half,41,35
66404,41426,1,1,Half,20,37
66405,39736,2,2,Half,36,56
66406,39734,1,1,Half,31,36
66407,39124,1,1,Half,29,31
66408,39731,1,1,Half,31,33
66409,39728,1,1,Half,33,36
66410,39126,1,1,Half,22,38
66411,39107,1,1,Half,27,23
66412,41425,2,2,Half,28,38
66413,40856,1,1,Half,16,54
66414,38033,1,1,Half,21,38
66415,42412,2,2,Half,36,32
66416,38610,1,1,Half,29,50
66417,41426,2,2,Half,25,41
66418,38614,2,2,Half,52,49
66419,36859,1,1,Half,31,49
66420,39733,1,1,Half,46,26
66421,39124,2,2,Half,29,30
66422,38612,1,1,Half,30,32
66423,41427,1,1,Half,25,43
66424,39725,1,1,Half,24,47
66425,36862,1,1,Half,25,32
66426,38611,1,1,Half,46,43
66427,39125,1,1,Half,36,31
66428,38610,2,2,Half,34,37
66429,39734,2,2,Half,36,27
66430,39731,2,2,Half,32,47
66431,39728,2,2,Half,45,45
66432,39126,2,2,Half,28,43
66433,39121,1,1,Half,34,35
